player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Robert Milkins,Ben Mertens,9,1355,1048,0.8789822368385559,0.6829798455801029,937,546,6720,3625,25,12,123,60,140,69,670,341,54,31,113,58,5,0,0.0,1.0,3945
Alan McManus,Rod Lawler,9,1312,1219,0.6398886059283445,0.5578645727207344,986,576,8172,4325,862,453,6452,3300,75,35,476,237,70,31,351,146,5,3,0.0,0.625,3945
Anthony McGill,Luo Honghao,9,1445,1286,0.7294208076401816,0.5980868603322034,606,363,3980,2169,90,44,588,285,269,150,891,462,82,39,471,230,5,3,0.0,0.625,3945
Stephen Maguire,Chang Bingyu,9,1465,1183,0.8591609654110055,0.669295402777446,1069,699,7829,4428,33,12,227,101,178,88,1113,598,47,21,222,100,5,3,0.0,0.625,3945
Jack Lisowski,Brian Ochoiski,9,1407,1066,0.9025228904452295,0.7010913114266953,573,351,3734,2053,32,17,172,86,165,74,1132,644,82,44,161,82,5,4,0.0,0.5555555555555556,3945
Peter Lines,Kacper Filipiak,9,1228,1130,0.6470512524887283,0.5609454503247162,838,443,5994,3085,111,43,636,268,62,29,449,211,72,28,192,76,5,1,0.0,0.8333333333333334,3945
Simon Lichtenberg,Jamie Wilson,9,1159,1047,0.66681018628421,0.569546223939229,71,25,401,175,12,7,61,32,105,59,297,119,61,32,61,32,5,1,0.0,0.8333333333333334,3945
Antoni Kowalski,Sean Maddocks,9,1040,1020,0.530729707309385,0.5124973964842103,18,9,95,47,23,11,118,55,56,31,68,37,19,7,118,55,5,3,0.0,0.625,3945
Lukas Kleckers,Mark Joyce,9,1158,1293,0.3017809683941789,0.41641688448272474,113,44,671,293,529,277,3755,1899,42,17,308,127,103,52,485,225,5,3,0.0,0.625,3945
Pang Junxu,Ben Hancorn,9,1035,1132,0.35437700298719044,0.4396703573114467,22,5,143,55,50,25,278,147,11,2,91,38,45,31,138,82,5,2,0.0,0.7142857142857143,3945
Ding Junhui,Yuan Sijun,9,1488,1372,0.6723703942210427,0.5719961329315186,831,558,6449,3678,135,63,919,446,135,73,1024,578,64,30,577,302,5,0,0.0,1.0,3945
Jak Jones,Jamie O'Neill,9,1246,1235,0.5169136156946217,0.5068745667645342,247,104,1573,703,327,169,2043,1057,96,39,513,239,72,31,265,136,5,2,0.0,0.7142857142857143,3945
Jamie Jones,Dominic Dale,9,1428,1305,0.682004145502627,0.5762749224932653,526,316,3473,1890,990,555,6987,3702,51,37,244,139,106,52,510,247,5,1,0.0,0.8333333333333334,3945
Michael Holt,Anthony Hamilton,9,1333,1377,0.432663772804632,0.47252769565540637,912,524,6471,3429,937,537,7015,3720,101,50,607,307,70,40,650,319,5,3,0.0,0.625,3945
Aaron Hill,Andy Hicks,9,1000,1199,0.22260456198586073,0.3781283576925339,13,5,65,26,666,359,5235,2706,23,9,65,26,47,15,312,153,5,2,0.0,0.7142857142857143,3945
Liam Highfield,Thepchaiya Un-Nooh,9,1320,1424,0.34442552629041145,0.4353637081969708,409,216,2780,1455,423,252,3022,1611,91,44,506,257,160,85,810,440,5,4,0.0,0.5555555555555556,3945
Andrew Higginson,Oliver Lines,9,1305,1282,0.5353273068487134,0.5143710406970602,776,453,5483,2985,255,121,1600,782,89,43,544,278,112,59,430,194,5,2,0.0,0.7142857142857143,3945
Barry Hawkins,Fan Zhengyi,9,1510,1117,0.9314935612778559,0.7276039892428419,1124,701,7843,4375,58,16,365,137,211,114,1309,740,94,48,308,118,5,1,0.0,0.8333333333333334,3945
Lyu Haotian,Alex Borg,9,1346,1018,0.8939742892523868,0.6942363401080305,190,89,1310,628,407,167,2834,1263,112,56,594,303,52,15,201,65,5,4,0.0,0.5555555555555556,3945
Xiao Guodong,Stuart Carrington,9,1435,1329,0.6583974652784721,0.5658650028954817,534,314,3532,1951,396,216,2592,1359,147,81,742,406,75,34,571,288,5,3,0.0,0.625,3945
David Grace,Lu Ning,9,1316,1370,0.4175695010097954,0.4663011645670992,374,173,2463,1196,153,73,1025,502,103,51,392,200,70,34,533,287,5,2,0.0,0.7142857142857143,3945
Martin Gould,John Higgins,9,1493,1555,0.40558417866374163,0.46132739479349205,768,461,5109,2797,1581,1118,12534,7401,143,80,661,354,275,159,1405,812,5,4,0.0,0.5555555555555556,3945
Tom Ford,Mark King,9,1446,1344,0.6527423440531748,0.5634067862621936,741,422,5139,2739,1037,574,7503,3946,272,144,950,500,138,62,735,379,5,2,0.0,0.7142857142857143,3945
Graeme Dott,Xu Si,9,1558,1198,0.9140492170600234,0.7109495026250039,1021,602,7540,4074,94,33,627,271,357,199,1090,624,54,22,371,164,5,0,0.0,1.0,3945
Scott Donaldson,Mitchell Mann,9,1470,1202,0.8470986832394694,0.6615031592029524,339,185,2264,1161,285,128,1796,850,215,126,842,467,98,44,309,135,5,2,0.0,0.7142857142857143,3945
Ken Doherty,Farakh Ajaib,9,1337,1111,0.8066940906315168,0.637608652621925,1192,712,9579,5218,76,38,423,206,102,53,485,228,68,39,218,109,5,0,0.0,1.0,3945
Peter Devlin,Zak Surety,9,1075,1182,0.34019451059365574,0.43352094403237207,59,29,288,139,150,72,855,415,58,34,163,89,50,31,116,66,5,3,0.0,0.625,3945
Ryan Day,Si Jiahui,9,1372,1198,0.748026655837828,0.6070669880717036,1105,656,7461,4086,40,21,213,116,177,86,1048,557,51,20,207,114,5,3,0.0,0.625,3945
Mark Davis,Amine Amiri,9,1361,931,0.9475221938398536,0.7455466141264027,1192,716,8288,4533,11,1,45,4,88,46,707,385,31,4,45,4,5,1,0.0,0.8333333333333334,3945
Jamie Clarke,Ricky Walden,9,1340,1361,0.46773724876101863,0.4868780138177567,213,104,1253,630,953,564,6573,3604,160,85,386,173,99,44,859,452,5,3,0.0,0.625,3945
Ashley Carty,Jimmy Robertson,9,1284,1372,0.3673260343741166,0.4452207648927852,187,90,1111,554,585,317,3886,2017,129,61,413,188,122,64,806,414,5,4,0.0,0.5555555555555556,3945
Ali Carter,Rory McLeod,9,1401,1268,0.6955437518522246,0.5823675407280794,1056,636,7394,4067,632,341,4624,2380,185,94,1075,578,103,60,418,203,5,2,0.0,0.7142857142857143,3945
Ian Burns,Jimmy White,9,1326,1195,0.6928574316362668,0.5811509642893937,392,198,2502,1259,1483,813,12557,6545,112,60,504,246,68,28,392,158,5,4,0.0,0.5555555555555556,3945
Jordan Brown,Gerard Greene,9,1297,1296,0.5015380819320778,0.5006249996744794,162,79,1046,513,762,402,5609,2901,133,67,466,223,112,55,441,205,5,2,0.0,0.7142857142857143,3945
Luca Brecel,Steven Hallworth,9,1467,1248,0.7993451143318644,0.633555377636775,471,265,3105,1658,131,61,732,351,172,95,885,462,63,38,175,99,5,0,0.0,1.0,3945
Nigel Bond,Zhao Xintong,9,1213,1513,0.12634836049407347,0.320821300824607,921,494,7173,3721,241,137,1592,875,81,33,455,199,145,89,716,405,5,4,0.0,0.5555555555555556,3945
Yan Bingtao,Barry Pinches,9,1489,1234,0.8352701649709137,0.654188113761243,234,147,1662,923,784,406,5978,3099,191,105,866,475,79,35,301,150,5,0,0.0,1.0,3945
Stuart Bingham,Louis Heathcote,9,1522,1217,0.8774764322222064,0.6818962645895934,1255,800,8913,5085,83,38,480,238,257,145,1207,691,96,41,293,153,5,3,0.0,0.625,3945
Mark Allen,Florian Nüßle,9,1470,1052,0.9427044379406582,0.7398136066696879,866,566,6104,3455,24,11,138,65,160,82,1153,670,62,32,128,59,5,2,0.0,0.7142857142857143,3945
Zhou Yuelong,Jak Jones,9,1449,1246,0.7818971725171479,0.6242202334972642,292,171,1932,1036,247,104,1573,703,133,73,789,429,96,39,513,239,5,2,0.0,0.7142857142857143,3945
Kyren Wilson,Chris Wakelin,9,1595,1330,0.8444228547259001,0.6598217549720575,688,433,4543,2542,249,127,1672,855,454,256,1743,1006,58,24,543,288,5,0,0.0,1.0,3945
Judd Trump,Lukas Kleckers,9,1615,1158,0.9571376761655908,0.7581383462750919,1121,783,7648,4574,113,44,671,293,408,251,1732,1067,42,17,308,127,5,1,0.0,0.8333333333333334,3945
Allan Taylor,Ben Woollaston,9,1239,1369,0.3084898316863662,0.41945769517934034,346,163,2046,994,693,392,4435,2356,60,38,323,150,132,66,704,361,5,3,0.0,0.625,3945
Matthew Stevens,Xiao Guodong,9,1408,1435,0.4585503751450084,0.48313140430861523,1006,587,7763,4218,534,314,3532,1951,105,53,619,333,147,81,742,406,5,1,0.0,0.8333333333333334,3945
Mark Selby,Gao Yang,9,1552,1001,0.9798298826324018,0.7985891891595733,1277,877,9215,5382,4,0,18,6,345,189,1495,868,12,5,18,6,5,0,0.0,1.0,3945
Neil Robertson,Riley Parsons,9,1563,997,0.9822351162320474,0.8045533772735622,1074,717,7872,4533,24,8,137,50,350,208,1398,828,39,9,137,50,5,2,0.0,0.7142857142857143,3945
Jackson Page,Jack Lisowski,9,1219,1407,0.23526769602932074,0.38461624360881785,76,34,483,230,573,351,3734,2053,98,47,329,160,165,74,1132,644,5,4,0.0,0.5555555555555556,3945
Martin O'Donnell,David Grace,9,1351,1316,0.5536617994848322,0.5218610539716015,390,195,2475,1251,374,173,2463,1196,112,60,608,314,103,51,392,200,5,4,0.0,0.5555555555555556,3945
Joe O'Connor,Scott Donaldson,9,1311,1470,0.2705791923598182,0.40191313966779657,148,68,932,449,339,185,2264,1161,70,32,411,202,215,126,842,467,5,2,0.0,0.7142857142857143,3945
Shaun Murphy,Alan McManus,9,1521,1312,0.7885454656789053,0.6277321638605189,1167,765,8489,4832,986,576,8172,4325,222,130,1040,577,75,35,476,237,5,3,0.0,0.625,3945
Anthony McGill,Peter Lines,9,1445,1228,0.7972134349638327,0.6323937895695628,606,363,3980,2169,838,443,5994,3085,269,150,891,462,62,29,449,211,5,2,0.0,0.7142857142857143,3945
Stephen Maguire,James Cahill,9,1465,1293,0.7455874700303385,0.6058736684317606,1069,699,7829,4428,216,89,1395,639,178,88,1113,598,55,21,492,257,5,3,0.0,0.625,3945
Pang Junxu,Robbie Williams,9,1035,1352,0.11369352873023753,0.3116321231689713,22,5,143,55,422,222,2780,1418,11,2,91,38,104,54,508,254,5,1,0.0,0.8333333333333334,3945
Ding Junhui,Hossein Vafaei,9,1488,1327,0.731942685280923,0.5992881635083561,831,558,6449,3678,157,89,1190,605,135,73,1024,578,49,19,473,241,5,3,0.0,0.625,3945
Duane Jones,Andrew Higginson,9,1214,1305,0.36299114537134225,0.44336904007774663,212,96,1292,625,776,453,5483,2985,51,16,363,147,89,43,544,278,5,3,0.0,0.625,3945
Michael Holt,Jamie Jones,9,1333,1428,0.3572399624584108,0.440902528097607,912,524,6471,3429,526,316,3473,1890,101,50,607,307,51,37,244,139,5,2,0.0,0.7142857142857143,3945
Aaron Hill,Ronnie O'Sullivan,9,1000,1673,0.006841138129236731,0.15676471139697318,13,5,65,26,1311,1008,11452,7014,23,9,65,26,197,124,1008,633,5,4,0.0,0.5555555555555556,3945
Liam Highfield,Fraser Patrick,9,1320,1174,0.7127306132952813,0.5902502519301834,409,216,2780,1455,231,95,1484,679,91,44,506,257,58,24,192,88,5,4,0.0,0.5555555555555556,3945
Barry Hawkins,Jordan Brown,9,1510,1297,0.7929076344712422,0.6300660082850182,1124,701,7843,4375,162,79,1046,513,211,114,1309,740,133,67,466,223,5,1,0.0,0.8333333333333334,3945
Lyu Haotian,Graeme Dott,9,1346,1558,0.2081776340987479,0.3705168880326052,190,89,1310,628,1021,602,7540,4074,112,56,594,303,357,199,1090,624,5,2,0.0,0.7142857142857143,3945
Martin Gould,Ian Burns,9,1493,1326,0.7394330371891276,0.6028848673274662,768,461,5109,2797,392,198,2502,1259,143,80,661,354,112,60,504,246,5,1,0.0,0.8333333333333334,3945
David Gilbert,Robert Milkins,9,1455,1355,0.6499012213921682,0.5621765008857981,748,433,5296,2845,937,546,6720,3625,219,110,1176,639,140,69,670,341,5,3,0.0,0.625,3945
Tom Ford,Antoni Kowalski,9,1446,1040,0.9375273648351375,0.7339975165215696,741,422,5139,2739,18,9,95,47,272,144,950,500,56,31,68,37,5,4,0.0,0.5555555555555556,3945
Peter Devlin,Mark Williams,9,1075,1509,0.05094875845793869,0.2525609797798001,59,29,288,139,1549,1015,11589,6645,58,34,163,89,272,149,1199,682,5,4,0.0,0.5555555555555556,3945
Mark Davis,Nigel Bond,9,1361,1213,0.7153313779464554,0.5914589784327801,1192,716,8288,4533,921,494,7173,3721,88,46,707,385,81,33,455,199,5,4,0.0,0.5555555555555556,3945
Jamie Clarke,Matthew Selt,9,1340,1315,0.5383896612204689,0.5156199157230156,213,104,1253,630,657,356,4406,2296,160,85,386,173,183,83,688,349,5,4,0.0,0.5555555555555556,3945
Ashley Carty,Simon Lichtenberg,9,1284,1159,0.6847334230529902,0.5774953651858118,187,90,1111,554,71,25,401,175,129,61,413,188,105,59,297,119,5,1,0.0,0.8333333333333334,3945
Luca Brecel,Ali Carter,9,1467,1401,0.6003745520777666,0.541156668150228,471,265,3105,1658,1056,636,7394,4067,172,95,885,462,185,94,1075,578,5,1,0.0,0.8333333333333334,3945
Yan Bingtao,Ryan Day,9,1489,1372,0.6737542556151955,0.5726080638632601,234,147,1662,923,1105,656,7461,4086,191,105,866,475,177,86,1048,557,5,3,0.0,0.625,3945
Stuart Bingham,Chen Zifan,9,1522,1188,0.8979880573364181,0.6974111143958823,1255,800,8913,5085,122,52,705,316,257,145,1207,691,59,24,336,135,5,1,0.0,0.8333333333333334,3945
Mark Allen,Ken Doherty,9,1470,1337,0.6955437518522246,0.5823675407280794,866,566,6104,3455,1192,712,9579,5218,160,82,1153,670,102,53,485,228,5,0,0.0,1.0,3945
Kyren Wilson,Martin O'Donnell,9,1595,1351,0.8247868019279315,0.6479408020806503,688,433,4543,2542,390,195,2475,1251,454,256,1743,1006,112,60,608,314,5,2,0.0,0.7142857142857143,3945
Judd Trump,Michael Holt,9,1615,1333,0.8591609654110055,0.669295402777446,1121,783,7648,4574,912,524,6471,3429,408,251,1732,1067,101,50,607,307,5,1,0.0,0.8333333333333334,3945
Neil Robertson,Allan Taylor,9,1563,1239,0.8912326155418068,0.6921095043017882,1074,717,7872,4533,346,163,2046,994,350,208,1398,828,60,38,323,150,5,2,0.0,0.7142857142857143,3945
Jackson Page,Luca Brecel,9,1219,1467,0.1713506784369921,0.34978145142617295,76,34,483,230,471,265,3105,1658,98,47,329,160,172,95,885,462,5,3,0.0,0.625,3945
Shaun Murphy,Zhou Yuelong,9,1521,1449,0.609266333359509,0.5448788923735801,1167,765,8489,4832,292,171,1932,1036,222,130,1040,577,133,73,789,429,5,1,0.0,0.8333333333333334,3945
Anthony McGill,David Gilbert,9,1445,1455,0.4846231450559826,0.49375032550048964,606,363,3980,2169,748,433,5296,2845,269,150,891,462,219,110,1176,639,5,4,0.0,0.5555555555555556,3945
Pang Junxu,Barry Hawkins,9,1035,1510,0.03731745996536924,0.2337063569140403,22,5,143,55,1124,701,7843,4375,11,2,91,38,211,114,1309,740,5,2,0.0,0.7142857142857143,3945
Ding Junhui,Lyu Haotian,9,1488,1346,0.7074939022446493,0.5878295384825115,831,558,6449,3678,190,89,1310,628,135,73,1024,578,112,56,594,303,5,4,0.0,0.5555555555555556,3945
Aaron Hill,Matthew Stevens,9,1000,1408,0.061584108790531736,0.2650274005334812,13,5,65,26,1006,587,7763,4218,23,9,65,26,105,53,619,333,5,3,0.0,0.625,3945
Martin Gould,Jamie Clarke,9,1493,1340,0.7217811546951534,0.5944759307482401,768,461,5109,2797,213,104,1253,630,143,80,661,354,160,85,386,173,5,2,0.0,0.7142857142857143,3945
Tom Ford,Stephen Maguire,9,1446,1465,0.4708038156707409,0.4881272322437472,741,422,5139,2739,1069,699,7829,4428,272,144,950,500,178,88,1113,598,5,1,0.0,0.8333333333333334,3945
Peter Devlin,Joe O'Connor,9,1075,1311,0.18311088415736348,0.35663485430559827,59,29,288,139,148,68,932,449,58,34,163,89,70,32,411,202,5,4,0.0,0.5555555555555556,3945
Yan Bingtao,Duane Jones,9,1489,1214,0.853217103541739,0.665410558746814,234,147,1662,923,212,96,1292,625,191,105,866,475,51,16,363,147,5,1,0.0,0.8333333333333334,3945
Stuart Bingham,Liam Highfield,9,1522,1320,0.7807769347952548,0.623633628298226,1255,800,8913,5085,409,216,2780,1455,257,145,1207,691,91,44,506,257,5,4,0.0,0.5555555555555556,3945
Mark Allen,Ashley Carty,9,1470,1284,0.7623857644063681,0.6141996427768951,866,566,6104,3455,187,90,1111,554,160,82,1153,670,129,61,413,188,5,2,0.0,0.7142857142857143,3945
Kyren Wilson,Anthony McGill,9,1595,1445,0.717920276657251,0.5926665999540697,688,433,4543,2542,606,363,3980,2169,454,256,1743,1006,269,150,891,462,5,2,0.0,0.7142857142857143,3945
Judd Trump,Jackson Page,9,1615,1219,0.9329263143947502,0.7290879223493065,1121,783,7648,4574,76,34,483,230,408,251,1732,1067,98,47,329,160,5,0,0.0,1.0,3945
Mark Selby,Stuart Bingham,9,1552,1522,0.5460346743259274,0.5187412158785352,1277,877,9215,5382,1255,800,8913,5085,345,189,1495,868,257,145,1207,691,5,4,0.0,0.5555555555555556,3945
Neil Robertson,Pang Junxu,9,1563,1035,0.9755792891862306,0.789181706522253,1074,717,7872,4533,22,5,143,55,350,208,1398,828,11,2,91,38,5,2,0.0,0.7142857142857143,3945
Shaun Murphy,Tom Ford,9,1521,1446,0.613690137008763,0.5467381519846138,1167,765,8489,4832,741,422,5139,2739,222,130,1040,577,272,144,950,500,5,4,0.0,0.5555555555555556,3945
Ding Junhui,Mark Allen,9,1488,1470,0.5276622061032297,0.5112481019468548,831,558,6449,3678,866,566,6104,3455,135,73,1024,578,160,82,1153,670,5,2,0.0,0.7142857142857143,3945
Martin Gould,Peter Devlin,9,1493,1075,0.9427044379406582,0.7398136066696879,768,461,5109,2797,59,29,288,139,143,80,661,354,58,34,163,89,5,3,0.0,0.625,3945
Yan Bingtao,Aaron Hill,9,1489,1000,0.9665595902620344,0.7725032037257077,234,147,1662,923,13,5,65,26,191,105,866,475,23,9,65,26,5,1,0.0,0.8333333333333334,3945
Judd Trump,Kyren Wilson,9,1615,1595,0.530729707309385,0.5124973964842103,1121,783,7648,4574,688,433,4543,2542,408,251,1732,1067,454,256,1743,1006,5,2,0.0,0.7142857142857143,3945
Mark Selby,Ding Junhui,9,1552,1488,0.5973981597131834,0.5399148845555657,1277,877,9215,5382,831,558,6449,3678,345,189,1495,868,135,73,1024,578,5,1,0.0,0.8333333333333334,3945
Shaun Murphy,Neil Robertson,9,1521,1563,0.4356958412515649,0.4737740906279313,1167,765,8489,4832,1074,717,7872,4533,222,130,1040,577,350,208,1398,828,5,4,0.0,0.5555555555555556,3945
Martin Gould,Yan Bingtao,9,1493,1489,0.5061520874125972,0.5024999791668749,768,461,5109,2797,234,147,1662,923,143,80,661,354,191,105,866,475,5,4,0.0,0.5555555555555556,3945
Mark Selby,Shaun Murphy,11,1552,1521,0.5522916686764562,0.519365308229932,1277,877,9215,5382,1167,765,8489,4832,345,189,1495,868,222,130,1040,577,6,3,0.0,0.6666666666666666,3945
Martin Gould,Judd Trump,11,1493,1615,0.30278053272412875,0.42433564895745063,768,461,5109,2797,1121,783,7648,4574,143,80,661,354,408,251,1732,1067,6,3,0.0,0.6666666666666666,3945
Mark Selby,Martin Gould,17,1552,1493,0.6211275656916225,0.5368082899889803,1277,877,9215,5382,768,461,5109,2797,345,189,1495,868,143,80,661,354,9,8,0.0,0.5294117647058824,3945
Jianbo Zhao,Michael White,7,1039,1243,0.24336993834212794,0.3751935255315707,8,2,50,22,573,315,3781,1970,21,11,50,22,148,79,603,282,4,3,0.0,0.5714285714285714,4054
Zhou Yuelong,Chris Wakelin,7,1439,1327,0.6492231123314619,0.569546223939229,295,173,1954,1047,251,128,1684,860,155,84,811,440,70,29,555,293,4,2,0.0,0.6666666666666666,4054
Gao Yang,Kacper Filipiak,7,999,1117,0.34322251370053336,0.42678022732016513,6,1,32,11,112,43,642,269,26,10,32,11,78,29,198,77,4,2,0.0,0.6666666666666666,4054
Zhao Xintong,Pang Junxu,7,1496,1103,0.9069090732841394,0.7276039892428419,242,137,1601,879,26,8,170,72,154,93,725,409,38,19,118,55,4,3,0.0,0.5714285714285714,4054
Ben Woollaston,Alex Borg,7,1366,1028,0.8733372031383986,0.6995172276624274,695,393,4451,2364,408,167,2843,1267,148,74,720,369,61,19,210,69,4,2,0.0,0.6666666666666666,4054
Gary Wilson,Iulian Boiko,7,1468,979,0.9483637569519401,0.7725032037257077,531,314,3489,1899,22,6,116,43,228,127,964,529,32,8,116,43,4,1,0.0,0.8,4054
Kyren Wilson,Dominic Dale,7,1614,1293,0.8613262329678552,0.6905090012275708,693,437,4575,2564,991,555,6993,3703,486,278,1775,1028,112,53,516,248,4,2,0.0,0.6666666666666666,4054
Robbie Williams,Gerard Greene,7,1334,1284,0.5680051367615364,0.5312093733737563,424,223,2795,1424,763,402,5616,2903,119,60,523,260,119,57,448,207,4,1,0.0,0.8,4054
Liang Wenbo,Jackson Page,7,1431,1250,0.7316341543771714,0.6112334666758695,691,413,4820,2640,80,37,511,245,172,91,749,396,126,62,357,175,4,1,0.0,0.8,4054
Ricky Walden,Billy Joe Castle,7,1352,1121,0.7841899555246323,0.6404919537233386,954,564,6581,3607,112,50,653,294,107,47,867,455,62,22,426,183,4,0,0.0,1.0,4054
Hossein Vafaei,Lukas Kleckers,7,1339,1167,0.721490850613204,0.6058736684317606,159,90,1203,613,115,45,685,299,62,27,486,249,56,23,322,133,4,0,0.0,1.0,4054
Alexander Ursenbacher,Graeme Dott,7,1327,1550,0.22376950863341183,0.3641261085729462,176,80,1105,521,1023,603,7552,4081,119,63,483,232,369,206,1102,631,4,2,0.0,0.6666666666666666,4054
Judd Trump,Louis Heathcote,7,1638,1221,0.9191765758921823,0.7393320946525015,1127,788,7686,4602,84,38,488,241,446,279,1770,1095,104,44,301,156,4,3,0.0,0.5714285714285714,4054
Matthew Stevens,Jamie O'Neill,7,1414,1223,0.7426684543010009,0.6171573626529722,1009,589,7783,4231,328,169,2050,1059,125,66,639,346,79,33,272,138,4,2,0.0,0.6666666666666666,4054
Akani Songsermsawad,Stephen Maguire,7,1339,1446,0.3571206786692294,0.43352094403237207,153,78,1095,554,1072,701,7851,4439,91,51,533,269,200,99,1135,609,4,1,0.0,0.8,4054
Yuan Sijun,Amine Amiri,7,1355,927,0.9243491045965284,0.7445969158274759,136,63,924,446,12,1,51,5,69,30,582,302,37,5,51,5,4,1,0.0,0.8,4054
Xu Si,Ken Doherty,7,1186,1334,0.3064941914991044,0.40854102156721994,95,33,632,271,1194,713,9589,5223,59,22,376,164,112,58,495,233,4,1,0.0,0.8,4054
Matthew Selt,Jamie Wilson,7,1324,1034,0.837347307313657,0.6737070994545215,659,357,4423,2305,13,7,67,33,200,92,705,358,67,33,67,33,4,0,0.0,1.0,4054
Mark Selby,Fan Zhengyi,7,1586,1112,0.9431471543034744,0.7658456258197971,1282,882,9261,5412,59,16,371,138,391,219,1541,898,100,49,314,119,4,0,0.0,1.0,4054
Jimmy Robertson,Chen Zifan,7,1364,1191,0.7226276336267841,0.6064704870683034,586,317,3895,2021,124,53,719,322,131,68,815,418,73,30,350,141,4,1,0.0,0.8,4054
Neil Robertson,Lyu Haotian,7,1552,1359,0.7448448720621436,0.6183380393302829,1079,721,7910,4557,193,91,1335,642,388,232,1436,852,137,70,619,317,4,0,0.0,1.0,4054
Joe Perry,Riley Parsons,7,1417,1013,0.9127024362294031,0.7330201492388575,1204,714,8487,4612,26,9,153,57,261,132,1160,649,55,16,153,57,4,1,0.0,0.8,4054
Ronnie O'Sullivan,Brian Ochoiski,7,1645,1076,0.9698367823215357,0.8057300383900262,1312,1008,11461,7018,33,17,181,90,206,128,1017,637,91,48,170,86,4,2,0.0,0.6666666666666666,4054
Martin O'Donnell,Ashley Carty,7,1361,1298,0.5854263042586716,0.5392938058983595,393,197,2499,1263,190,92,1133,566,136,72,632,326,151,73,435,200,4,1,0.0,0.8,4054
Joe O'Connor,Soheil Vahedi,7,1315,1143,0.721490850613204,0.6058736684317606,151,70,956,463,80,25,493,197,94,46,435,216,74,31,343,138,4,3,0.0,0.5714285714285714,4054
Lu Ning,Zak Surety,7,1356,1170,0.7371828058525272,0.6141996427768951,154,73,1032,504,151,72,863,418,77,36,540,289,58,34,124,69,4,1,0.0,0.8,4054
Shaun Murphy,Robert Milkins,7,1531,1363,0.7169197076810394,0.6034832498647263,1173,770,8539,4860,939,547,6733,3633,272,158,1090,605,153,77,683,349,4,3,0.0,0.5714285714285714,4054
Rory McLeod,David Gilbert,7,1261,1456,0.25298898790249863,0.3804826803529153,633,341,4631,2382,750,434,5313,2854,110,62,425,205,236,119,1193,648,4,2,0.0,0.6666666666666666,4054
Kurt Maflin,Peter Devlin,7,1420,1130,0.837347307313657,0.6737070994545215,607,347,4134,2223,63,32,322,157,153,75,664,351,92,52,197,107,4,3,0.0,0.5714285714285714,4054
Jack Lisowski,Li Hang,7,1386,1404,0.47540722540195457,0.4887518980531451,575,352,3752,2062,345,183,2414,1258,183,83,1150,653,100,52,605,319,4,2,0.0,0.6666666666666666,4054
Oliver Lines,Noppon Saengkham,7,1271,1419,0.3064941914991044,0.40854102156721994,256,121,1607,784,303,147,2175,1076,119,61,437,196,131,70,706,383,4,1,0.0,0.8,4054
David Lilley,Eden Sharav,7,1210,1216,0.4917974901893887,0.496250070310918,138,73,831,430,198,89,1283,591,62,25,402,196,88,35,472,208,4,1,0.0,0.8,4054
Simon Lichtenberg,Anthony Hamilton,7,1160,1367,0.24021086259236363,0.3734370028762817,73,26,413,181,938,537,7023,3723,117,65,309,125,78,43,658,322,4,3,0.0,0.5714285714285714,4054
Peifan Lei,Brandon Sargeant,7,1095,1071,0.5327731710226205,0.51499550161941,30,13,174,78,107,42,608,273,42,17,174,78,54,17,205,81,4,3,0.0,0.5714285714285714,4054
Ding Junhui,Si Jiahui,7,1501,1197,0.8485117931807986,0.6813537337890256,836,562,6484,3699,41,21,221,119,170,94,1059,599,59,23,215,117,4,3,0.0,0.5714285714285714,4054
Mark Joyce,Tian Pengfei,7,1280,1412,0.32585725514792674,0.4182406231581638,530,277,3763,1902,458,258,3044,1623,111,55,493,228,129,72,597,317,4,3,0.0,0.5714285714285714,4054
Jak Jones,Elliot Slessor,7,1253,1399,0.30888492066734696,0.40974974806981657,249,105,1587,710,237,112,1483,715,110,46,527,246,140,81,532,270,4,1,0.0,0.8,4054
Jamie Jones,Duane Jones,7,1425,1218,0.7597891374076362,0.6265629971237182,528,317,3486,1897,214,97,1306,631,64,44,257,146,65,22,377,153,4,2,0.0,0.6666666666666666,4054
Michael Holt,Jimmy White,7,1350,1197,0.6994442564412618,0.5944759307482401,915,526,6492,3440,1484,813,12566,6549,122,61,628,318,77,32,401,162,4,1,0.0,0.8,4054
Liam Highfield,Mitchell Mann,7,1332,1199,0.67536846283006,0.5823675407280794,412,218,2807,1469,286,128,1803,852,118,58,533,271,105,46,316,137,4,1,0.0,0.8,4054
Andrew Higginson,Barry Pinches,7,1304,1220,0.6131794491635048,0.5523079095743253,778,454,5498,2993,785,406,5983,3099,104,51,559,286,84,35,306,150,4,0,0.0,1.0,4054
John Higgins,James Cahill,7,1548,1292,0.8079159048674549,0.6547534606063192,1582,1118,12543,7405,217,89,1403,642,284,163,1414,816,63,24,500,260,4,2,0.0,0.6666666666666666,4054
