player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Thor Chuan Leong,Liu Hongyu,11,0.4078176130112443,0.4656790563306954,193,72,1202,535,52,26,316,169,148,72,289,149,141,71,316,169,1.0,0.4545454545454546
Zhou Yuelong,Michael Holt,11,0.7259730735833962,0.5878295384825115,512,302,3228,1738,1018,573,7057,3721,177,84,920,485,82,37,345,175,1.0,0.4545454545454546
Aaron Hill,Liam Pullen,11,0.7826562787669785,0.6136070778047783,131,60,768,369,55,25,330,154,147,71,562,287,115,52,288,132,0.0,0.75
Matthew Selt,Andrew Higginson,11,0.7492586166277837,0.5980868603322035,890,485,5736,2989,885,505,6138,3317,232,121,983,504,124,57,468,246,1.0,0.4545454545454546
John Higgins,Ken Doherty,11,0.9319508746285202,0.7094058152553435,1898,1337,14668,8642,1288,743,10131,5448,489,272,1453,830,62,20,395,164,0.0,0.8571428571428571
Joshua Thomond,Barry Hawkins,11,0.042755897517659625,0.26211589880836517,79,34,420,202,1358,848,9327,5220,84,37,171,84,306,162,989,560,1.0,0.1428571428571429
Marco Fu,Lyu Haotian,11,0.48308634028867103,0.4937503255004896,979,572,7293,3949,348,177,2273,1134,151,82,427,218,186,89,740,397,1.0,0.4545454545454546
Jimmy White,Anthony Hamilton,11,0.3577875019887313,0.44645609684888166,1581,847,13119,6769,1056,597,7733,4067,111,45,410,167,143,69,516,249,1.0,0.0
Antoni Kowalski,He Guoqiang,11,0.22859146681015463,0.39174096925348567,49,25,266,135,74,41,470,242,109,55,142,75,197,103,387,210,1.0,0.1428571428571429
Xiao Guodong,Kreishh Gurbaxani,11,0.966138038616786,0.7507282371635285,767,444,4815,2639,28,10,155,71,264,144,996,531,91,42,132,61,0.0,0.6666666666666666
Zhou Jinhao,David Grace,11,0.19357212331649765,0.37460765027944887,9,4,59,27,489,226,3189,1543,59,27,59,27,124,59,500,237,1.0,0.25
David Gilbert,Yulu Bai,11,0.9845723939843553,0.788348634008099,965,568,6613,3583,15,3,102,34,317,181,883,488,49,13,102,34,0.0,0.75
Scott Donaldson,Dylan Emery,11,0.7624293073910926,0.6040813228693781,501,266,3208,1637,132,59,750,365,169,90,666,346,168,83,476,235,1.0,0.33333333333333337
Ma Hailong,Ryan Day,11,0.2615616955838963,0.4067300078928128,46,17,294,133,1322,780,8723,4743,159,78,294,133,298,151,1004,522,1.0,0.4545454545454546
Mark Davis,Siripaporn Nuanthakhamjan,11,0.9838083072715782,0.7862554282848526,1325,787,9099,4946,23,0,134,26,177,97,559,282,66,11,134,26,0.0,0.8571428571428571
Mostafa Dorgham,Jamie Clarke,11,0.1561262641503558,0.3543436937742046,26,5,169,54,343,171,2049,1015,113,42,159,54,149,68,567,273,1.0,0.33333333333333337
Jordan Brown,Gong Chenzhi,11,0.6640554301392592,0.5621765008857982,346,177,2131,1062,32,17,215,111,177,82,795,400,128,64,215,111,1.0,0.4
Ali Carter,Cai Wei,11,0.9714031344699712,0.759510916949111,1339,825,9032,4987,1,0,5,0,363,193,1220,677,5,0,5,0,0.0,0.8571428571428571
Robert Milkins,Stuart Carrington,11,0.53210977022266,0.5118727677562528,1144,658,7929,4226,520,275,3283,1707,187,80,970,484,138,70,471,231,1.0,0.4
Simon Blackwell,Jak Jones,11,0.113360133006499,0.3273929829322395,69,35,350,183,412,205,2707,1304,117,63,144,75,361,201,870,471,0.0,0.5454545454545454
Stuart Bingham,Liam Graham,11,0.9719138262492756,0.7604230019887311,1518,958,10511,5952,56,17,308,119,329,174,1023,544,94,33,229,79,0.0,1.0
Ishpreet Singh Chadha,Zhang Anda,11,0.208830076979722,0.382252125230751,53,30,312,164,491,255,3443,1761,169,83,312,164,266,134,893,495,1.0,0.4545454545454546
Farakh Ajaib,Mark Allen,11,0.05759625363524379,0.27989147319950847,158,68,861,395,1092,726,7731,4394,103,57,309,150,394,219,1223,697,1.0,0.33333333333333337
Wu Yize,Andrew Higginson,11,0.7598272122029448,0.6028848673274662,126,65,874,448,885,505,6138,3317,228,125,660,352,124,57,468,246,0.0,0.6666666666666666
Liu Hongyu,Kyren Wilson,11,0.09486184608010995,0.31378132910231893,52,26,316,169,1069,684,6811,3851,141,71,316,169,612,356,1504,880,1.0,0.33333333333333337
Gary Wilson,Dean Young,11,0.9340518464635542,0.7114629823302013,744,428,4783,2568,111,41,577,239,359,187,991,517,91,33,362,144,0.0,0.6
Stuart Carrington,Robbie Williams,11,0.422684267635109,0.47128164304856035,520,275,3283,1707,565,302,3619,1855,138,70,471,231,176,85,596,316,1.0,0.33333333333333337
Hossein Vafaei,Dylan Emery,11,0.8154560379628985,0.6300660082850182,341,206,2367,1264,132,59,750,365,223,127,890,509,168,83,476,235,0.0,0.8571428571428571
Stuart Bingham,Thepchaiya Un-Nooh,11,0.47126374656647296,0.48937659899503627,1518,958,10511,5952,575,336,3963,2119,329,174,1023,544,192,107,710,391,1.0,0.0
Sanderson Lam,Judd Trump,11,0.026121629040942618,0.23595240020253394,280,111,1693,744,1478,1065,10235,6191,120,48,531,248,576,362,1797,1102,1.0,0.0
Simon Blackwell,Matthew Stevens,11,0.18343492340162515,0.36935147434892557,69,35,350,183,1138,655,8581,4648,117,63,144,75,157,79,624,330,1.0,0.4545454545454546
Michael Holt,Yuan Sijun,11,0.22606290429746512,0.39055021637167475,1018,573,7057,3721,281,148,1788,927,82,37,345,175,203,111,690,391,1.0,0.4
Xu Si,Stan Moody,11,0.6036516239508452,0.538672605206508,209,90,1330,613,66,28,389,183,181,90,541,266,164,84,353,168,0.0,0.5454545454545454
Jamie Clarke,Mark Selby,11,0.12482697377224405,0.3351462695940264,343,171,2049,1015,1579,1078,11276,6562,149,68,567,273,408,230,1338,760,1.0,0.4
Jimmy Robertson,Noppon Saengkham,11,0.5152231973606848,0.5056247627073255,757,415,4923,2571,470,244,3204,1619,207,105,776,412,195,96,820,436,1.0,0.1428571428571429
Fan Zhengyi,Neil Robertson,11,0.22732512121735637,0.3911454307890496,196,87,1250,582,1293,860,9461,5456,236,129,749,396,362,224,1076,625,1.0,0.0
Jackson Page,David Gilbert,11,0.2588333778261005,0.4055240692517599,210,106,1335,661,965,568,6613,3583,195,98,629,322,317,181,883,488,0.0,0.6
Ronnie O'Sullivan,He Guoqiang,11,0.87601912592788,0.665410558746814,1539,1174,13293,8110,74,41,470,242,378,227,1204,725,197,103,387,210,0.0,0.75
Joe O'Connor,Anthony McGill,11,0.4830863402886715,0.4937503255004896,310,153,1947,976,763,454,5066,2750,275,140,755,391,123,59,675,364,0.0,0.8571428571428571
Jack Lisowski,Gong Chenzhi,11,0.8700081127630673,0.6615031592029524,811,494,5286,2895,32,17,215,111,253,139,1058,584,128,64,215,111,0.0,0.5454545454545454
Elliot Slessor,Pang Junxu,11,0.38497189818865263,0.45698161927569014,395,198,2413,1197,193,108,1251,656,308,172,737,388,332,183,868,472,1.0,0.4545454545454546
Ding Junhui,Martin O'Donnell,11,0.7532516785524059,0.5998883688639983,1004,666,7723,4392,522,266,3235,1638,243,126,974,540,212,110,518,260,0.0,0.8571428571428571
Amir Sarkhosh,Jiang Jun,11,0.29691813810360645,0.42189476711569085,39,17,248,122,39,16,270,129,77,33,123,57,177,87,270,129,1.0,0.4545454545454546
Ben Mertens,Si Jiahui,11,0.16732088815887314,0.36066016324693406,108,50,647,323,203,116,1376,741,141,68,476,241,379,216,952,521,1.0,0.33333333333333337
Ben Woollaston,John Higgins,11,0.2896671879301449,0.4188490357106063,843,476,5317,2824,1898,1337,14668,8642,188,103,609,318,489,272,1453,830,1.0,0.4
Joe Perry,Barry Hawkins,11,0.22986193188213044,0.3923368301671083,1393,807,9552,5151,1358,848,9327,5220,148,69,728,362,306,162,989,560,1.0,0.25
Lyu Haotian,Haydon Pinhey,11,0.8143426634341571,0.6294831119673949,348,177,2273,1134,116,52,617,291,186,89,740,397,128,60,354,171,0.0,0.6
Ricky Walden,Xiao Guodong,11,0.34213076359188754,0.4402863507328071,1176,694,7905,4322,767,444,4815,2639,286,147,964,509,264,144,996,531,1.0,0.0
Ryan Day,Daniel Womersley,11,0.8545431033333998,0.6519223788927313,1322,780,8723,4743,111,54,560,270,298,151,1004,522,95,44,189,93,0.0,0.6666666666666666
Ross Muir,Ali Carter,11,0.15218586559029912,0.3520591979193497,295,117,1868,857,1339,825,9032,4987,128,55,463,215,363,193,1220,677,1.0,0.4545454545454546
Zhang Anda,David Grace,11,0.798301924282246,0.6212835951910678,491,255,3443,1761,489,226,3189,1543,266,134,893,495,124,59,500,237,0.0,0.6666666666666666
Aaron Hill,Mark Allen,11,0.16732088815887314,0.36066016324693406,131,60,768,369,1092,726,7731,4394,147,71,562,287,394,219,1223,697,1.0,0.25
Kyren Wilson,Wu Yize,11,0.7947551021173549,0.6195173196470847,1069,684,6811,3851,126,65,874,448,612,356,1504,880,228,125,660,352,0.0,0.6
Robbie Williams,Gary Wilson,11,0.3221959756208148,0.4322934519266399,565,302,3619,1855,744,428,4783,2568,176,85,596,316,359,187,991,517,1.0,0.4545454545454546
Thepchaiya Un-Nooh,Mark Williams,11,0.3641225903359486,0.44892873069265804,575,336,3963,2119,1811,1188,13214,7586,192,107,710,391,319,179,1101,640,1.0,0.1428571428571429
Shaun Murphy,Chris Wakelin,11,0.6263022780196865,0.5473576181430893,1380,907,9959,5659,443,241,2815,1461,327,185,999,570,344,184,916,498,1.0,0.33333333333333337
Joe O'Connor,Judd Trump,11,0.10716903347759055,0.323004143761477,310,153,1947,976,1478,1065,10235,6191,275,140,755,391,576,362,1797,1102,1.0,0.4
Xu Si,Ryan Day,11,0.424343657590278,0.4719046255916129,209,90,1330,613,1322,780,8723,4743,181,90,541,266,298,151,1004,522,0.0,0.75
Noppon Saengkham,Mark Selby,11,0.2388697206586281,0.39651675013527365,470,244,3204,1619,1579,1078,11276,6562,195,96,820,436,408,230,1338,760,1.0,0.33333333333333337
Jackson Page,Ali Carter,11,0.3072124865428505,0.4261687424083906,210,106,1335,661,1339,825,9032,4987,195,98,629,322,363,193,1220,677,0.0,0.6
Jack Lisowski,Si Jiahui,11,0.4410095569399367,0.4781389460283984,811,494,5286,2895,203,116,1376,741,253,139,1058,584,379,216,952,521,0.0,0.5454545454545454
Pang Junxu,Ronnie O'Sullivan,11,0.3390320114677981,0.4390545496752837,193,108,1251,656,1539,1174,13293,8110,332,183,868,472,378,227,1204,725,0.0,0.6
Hossein Vafaei,Ding Junhui,11,0.4127589748746987,0.4675456936126813,341,206,2367,1264,1004,666,7723,4392,223,127,890,509,243,126,974,540,1.0,0.0
Jiang Jun,Yuan Sijun,11,0.1901541391142991,0.3728522336868044,39,16,270,129,281,148,1788,927,177,87,270,129,203,111,690,391,0.0,0.6
Matthew Stevens,John Higgins,11,0.22606290429746512,0.39055021637167475,1138,655,8581,4648,1898,1337,14668,8642,157,79,624,330,489,272,1453,830,1.0,0.1428571428571429
Neil Robertson,Barry Hawkins,11,0.6793165623060363,0.5683199834782481,1293,860,9461,5456,1358,848,9327,5220,362,224,1076,625,306,162,989,560,1.0,0.1428571428571429
Zhang Anda,Lyu Haotian,11,0.6182601443078579,0.5442588584178731,491,255,3443,1761,348,177,2273,1134,266,134,893,495,186,89,740,397,1.0,0.1428571428571429
Mark Allen,Xiao Guodong,11,0.616645180873225,0.5436386872370789,1092,726,7731,4394,767,444,4815,2639,394,219,1223,697,264,144,996,531,1.0,0.25
Gary Wilson,Mark Selby,11,0.3206834376939637,0.4316800165217519,744,428,4783,2568,1579,1078,11276,6562,359,187,991,517,408,230,1338,760,0.0,0.6666666666666666
Barry Hawkins,Kyren Wilson,11,0.2561204818305869,0.4043192693921528,1358,848,9327,5220,1069,684,6811,3851,306,162,989,560,612,356,1504,880,1.0,0.25
Chris Wakelin,Mark Williams,11,0.3483614432630792,0.4427521454014443,443,241,2815,1461,1811,1188,13214,7586,344,184,916,498,319,179,1101,640,0.0,0.6
Xu Si,Judd Trump,11,0.0764105214343719,0.2983850463845993,209,90,1330,613,1478,1065,10235,6191,181,90,541,266,576,362,1797,1102,0.0,0.6
Jackson Page,Pang Junxu,11,0.2507413833722163,0.4019131396677965,210,106,1335,661,193,108,1251,656,195,98,629,322,332,183,868,472,0.0,0.6
Jiang Jun,Ding Junhui,11,0.1265317641990229,0.33626130259564724,39,16,270,129,1004,666,7723,4392,177,87,270,129,243,126,974,540,1.0,0.33333333333333337
John Higgins,Lyu Haotian,11,0.7519246125749761,0.5992881635083561,1898,1337,14668,8642,348,177,2273,1134,489,272,1453,830,186,89,740,397,0.0,0.5454545454545454
Xiao Guodong,Jack Lisowski,11,0.5472572525240895,0.5174928576663897,767,444,4815,2639,811,494,5286,2895,264,144,996,531,253,139,1058,584,0.0,0.6666666666666666
John Higgins,Chris Wakelin,11,0.6214836154614751,0.5454987872127821,1898,1337,14668,8642,443,241,2815,1461,489,272,1453,830,344,184,916,498,1.0,0.4545454545454546
Gary Wilson,Xu Si,11,0.677804024379185,0.5677065480733601,744,428,4783,2568,209,90,1330,613,359,187,991,517,181,90,541,266,1.0,0.4545454545454546
Ding Junhui,Kyren Wilson,11,0.2925571661165942,0.4200665998114943,1004,666,7723,4392,1069,684,6811,3851,243,126,974,540,612,356,1504,880,0.0,0.6
Xiao Guodong,Jackson Page,11,0.7189179636673898,0.584797674717737,767,444,4815,2639,210,106,1335,661,264,144,996,531,195,98,629,322,0.0,0.6
Chris Wakelin,Xiao Guodong,17,0.4833126540089316,0.4950001666600003,443,241,2815,1461,767,444,4815,2639,344,184,916,498,264,144,996,531,0.0,0.5294117647058824
Xu Si,Ding Junhui,17,0.18784452767091842,0.39532091528599067,209,90,1330,613,1004,666,7723,4392,181,90,541,266,243,126,974,540,1.0,0.4
Ding Junhui,Chris Wakelin,19,0.5679362049414082,0.519365308229932,1004,666,7723,4392,443,241,2815,1461,243,126,974,540,344,184,916,498,0.0,0.5882352941176471
Xing Zihao,Manasawin Phetmalaikul,7,0.7513122476997512,0.6218716423074662,37,14,232,104,62,18,350,135,132,60,232,104,94,27,205,75,0.0,0.5714285714285714
Wang Yuchen,Liam Davies,7,0.6184015843393024,0.5547792351072148,105,40,658,284,53,25,313,145,106,54,190,105,116,54,287,135,0.0,0.5714285714285714
Dean Young,Daniel Womersley,7,0.4536273125253007,0.4787627850337259,113,42,598,249,113,55,577,279,112,43,383,154,112,53,206,102,0.0,0.6666666666666666
Jimmy White,Hatem Yassen,7,0.8115488427624657,0.6570104626734988,1582,847,13125,6769,15,0,87,10,117,45,416,167,0,0,0,0,0.0,0.8
Michael Holt,Alexander Ursenbacher,7,0.4645031181885513,0.48375571893792757,1020,574,7078,3731,290,131,1755,842,103,47,366,185,140,69,427,209,1.0,0.4285714285714286
Anton Kazakov,Allan Taylor,7,0.21384775010020596,0.35835754679843657,52,10,302,101,455,208,2683,1284,106,42,280,92,171,87,461,207,1.0,0.0
Hammad Miah,Haris Tahir,7,0.6790334655716896,0.5841905229354073,296,118,1892,854,22,12,136,65,117,47,443,200,111,53,136,65,1.0,0.4285714285714286
Zak Surety,Jack Borwick,7,0.8576412839544288,0.6878313305828404,262,120,1513,725,12,4,55,22,178,92,526,261,18,7,55,22,0.0,1.0
Ahmed Aly Elsayed,Ishpreet Singh Chadha,7,0.08376211433503478,0.2635690682990277,25,0,126,19,54,30,323,169,79,14,126,19,180,88,323,169,1.0,0.4285714285714286
Amir Sarkhosh,Duane Jones,7,0.3148993834727192,0.4127763091606651,41,18,268,133,334,150,1995,969,97,44,143,68,141,68,433,205,0.0,0.6666666666666666
Yulu Bai,Bulcsú Révész,7,0.24655275901201723,0.37695333963338384,16,3,110,36,28,13,191,92,57,15,110,36,140,69,191,92,1.0,0.19999999999999996
Andrew Pagett,Dylan Emery,7,0.3999696104413816,0.4538814589542204,354,153,2265,1060,134,60,766,372,159,70,432,175,184,90,492,242,0.0,0.5714285714285714
Stan Moody,Iulian Boiko,7,0.6466907800352545,0.5683199834782481,68,29,408,194,112,42,630,273,183,95,372,179,153,71,396,196,0.0,0.6666666666666666
Robbie Mcguigan,Ben Mertens,7,0.26281719414747284,0.3858003572231049,74,26,355,152,110,51,666,332,78,32,219,95,160,77,495,250,1.0,0.0
Ayaan Iqbal,Oliver Lines,7,0.11801030518984545,0.29369610806359303,2,0,9,1,390,189,2344,1146,0,0,9,1,180,82,552,266,1.0,0.19999999999999996
Peifan Lei,Haydon Pinhey,7,0.5947357972115818,0.5436386872370789,126,59,746,355,118,53,635,301,120,59,349,164,146,70,372,181,0.0,0.5714285714285714
Julien Leclercq,Alfie Burden,7,0.4119083649163239,0.4594641607262107,78,33,435,199,817,423,5794,2937,142,60,360,161,147,70,472,220,0.0,0.6666666666666666
Gong Chenzhi,Antoni Kowalski,7,0.5960612197256479,0.5442588584178731,34,18,236,122,50,25,273,136,149,75,236,122,116,56,149,76,1.0,0.33333333333333337
Kreishh Gurbaxani,Cheung Ka Wai,7,0.32463153716994,0.4176324592719206,29,10,164,74,35,20,207,117,100,45,141,64,101,47,207,117,1.0,0.0
Jiang Jun,Chris Totten,7,0.6555229391190917,0.5726080638632601,43,19,309,150,106,38,610,248,216,108,309,150,136,70,224,117,0.0,1.0
Artemijs Zizins,Huang Jiahao,7,0.6492231123314619,0.569546223939229,20,11,112,58,35,11,195,79,112,58,112,58,56,15,92,39,1.0,0.33333333333333337
Liu Hongyu,Reanne Evans,7,0.9266101533502596,0.7469667935196899,54,27,336,178,220,61,1237,463,161,80,336,178,81,16,286,76,0.0,0.8
Andrew Higginson,Paul Deaville,7,0.721490850613204,0.6058736684317606,887,506,6158,3326,33,17,165,82,144,66,488,255,104,54,133,69,0.0,0.6666666666666666
Louis Heathcote,Joshua Thomond,7,0.8160262378047215,0.6598217549720575,212,99,1242,608,80,34,427,203,213,109,561,274,91,38,178,85,0.0,1.0
Ma Hailong,Siripaporn Nuanthakhamjan,7,0.8832805083358919,0.707340014518073,47,17,305,138,24,0,141,27,170,83,305,138,73,12,141,27,0.0,1.0
Mostafa Dorgham,Liam Pullen,7,0.3776967488123118,0.4433690400777466,27,5,178,57,56,25,338,156,122,45,168,57,123,54,296,134,0.0,0.5714285714285714
Thor Chuan Leong,Mitchell Mann,7,0.6261916833783177,0.5584811124381613,194,72,1213,540,386,174,2327,1094,159,77,300,154,92,43,297,130,0.0,0.6666666666666666
Jonas Luz,Ashley Carty,7,0.18665168829972012,0.3418636849519818,3,1,17,6,288,134,1687,827,17,6,17,6,153,75,400,196,1.0,0.0
Stuart Carrington,Mink Nutcharut,7,0.8598606169693392,0.6894394530607736,522,276,3302,1716,50,5,287,85,157,79,490,240,93,27,286,85,0.0,0.8
Ian Burns,Simon Blackwell,7,0.5854263042586716,0.5392938058983595,505,245,3178,1572,71,36,372,194,133,58,473,216,139,74,166,86,0.0,0.8
Farakh Ajaib,Liam Graham,7,0.7349708541108757,0.6130141761393355,159,68,870,398,57,17,314,119,112,60,318,153,100,33,235,79,0.0,0.6666666666666666
Xing Zihao,Anthony Hamilton,7,0.3457334311872113,0.4280038670684813,37,14,232,104,1057,598,7739,4073,132,60,232,104,149,75,522,255,0.0,0.8
Fan Zhengyi,Andrew Higginson,7,0.661777191191235,0.5756643510425494,198,88,1265,588,887,506,6158,3326,251,135,764,402,144,66,488,255,0.0,1.0
Liu Hongyu,Long Zehuang,7,0.4795017961453705,0.49062609847833927,54,27,336,178,82,41,469,238,161,80,336,178,204,112,310,160,1.0,0.33333333333333337
Thepchaiya Un-Nooh,Dean Young,7,0.89910452007321,0.7206121300108705,578,338,3986,2132,113,42,598,249,215,120,733,404,112,43,383,154,1.0,0.4285714285714286
Zak Surety,Robbie Williams,7,0.44414095234189244,0.4743974116753822,262,120,1513,725,568,304,3648,1872,178,92,526,261,205,102,625,333,1.0,0.33333333333333337
Thor Chuan Leong,Daniel Wells,7,0.36607269253409325,0.43782349911420193,194,72,1213,540,533,267,3505,1757,159,77,300,154,184,92,582,321,1.0,0.0
Ricky Walden,Huang Jiahao,7,0.8719653706122326,0.6984652160025387,1178,695,7921,4328,35,11,195,79,302,153,980,515,56,15,92,39,0.0,0.6666666666666666
Alexander Ursenbacher,Ben Woollaston,7,0.348251590113029,0.4292283881055083,290,131,1755,842,845,477,5337,2834,140,69,427,209,208,113,629,328,0.0,0.5714285714285714
Sanderson Lam,Ishpreet Singh Chadha,7,0.41190836491632377,0.45946416072621066,282,112,1710,750,54,30,323,169,137,54,548,254,180,88,323,169,1.0,0.33333333333333337
Bulcsú Révész,Yuan Sijun,7,0.18755000502737473,0.3424263893835775,28,13,191,92,284,150,1815,943,140,69,191,92,230,127,717,407,1.0,0.33333333333333337
Andrew Pagett,Xu Si,7,0.24655275901201723,0.37695333963338384,354,153,2265,1060,215,95,1396,649,159,70,432,175,247,126,607,302,1.0,0.19999999999999996
Cheung Ka Wai,Matthew Selt,7,0.2089905743017545,0.35548844629370546,35,20,207,117,891,485,5747,2994,101,47,207,117,243,126,994,509,1.0,0.0
Jimmy Robertson,Ben Mertens,7,0.6454220086166967,0.5677065480733601,759,416,4941,2578,110,51,666,332,225,112,794,419,160,77,495,250,0.0,0.6666666666666666
Jimmy White,Jackson Page,7,0.20706719511598104,0.3543436937742046,1582,847,13125,6769,215,110,1383,689,117,45,416,167,243,126,677,350,1.0,0.19999999999999996
Stan Moody,Tian Pengfei,7,0.4509137915777282,0.4775151752081999,68,29,408,194,574,315,3761,1980,183,95,372,179,174,89,541,270,0.0,0.6666666666666666
Anthony McGill,Allan Taylor,7,0.7146198510727906,0.6022861768886306,765,455,5080,2757,455,208,2683,1284,137,66,689,371,171,87,461,207,0.0,0.6666666666666666
David Lilley,Haris Tahir,7,0.7338611162888773,0.6124209393479161,269,134,1600,801,22,12,136,65,197,96,556,269,111,53,136,65,0.0,0.8
Peifan Lei,Dominic Dale,7,0.4482027100420394,0.4762678458734389,126,59,746,355,1123,624,7767,4083,120,59,349,164,198,98,559,277,0.0,0.8
Julien Leclercq,Jamie Clarke,7,0.3558484820461031,0.4329070950345457,78,33,435,199,345,172,2068,1025,142,60,360,161,168,78,586,283,0.0,0.5714285714285714
Joe Perry,Antoni Kowalski,7,0.7169197076810393,0.6034832498647262,1395,808,9567,5159,50,25,273,136,163,77,743,370,116,56,149,76,1.0,0.4285714285714286
Jamie Jones,Oliver Lines,7,0.4740429597229285,0.4881272322437472,682,400,4464,2398,390,189,2344,1146,159,76,707,360,180,82,552,266,0.0,0.5714285714285714
Lyu Haotian,Wang Yuchen,7,0.7608368593181393,0.6271477663131956,352,180,2312,1157,105,40,658,284,225,112,779,420,106,54,190,105,0.0,0.5714285714285714
